,submission_date,state,conf_cases,conf_death
8709,2020-06-15,New Mexico,0,
8710,2020-06-15,North Dakota,0,
8711,2020-06-15,Washington,0,
8713,2020-06-15,Tennessee,30951,462
8715,2020-06-15,Massachusetts,101334,7490
8716,2020-06-15,Pennsylvania77230,
8717,2020-06-15,New York,202358,17433
8718,2020-06-15,Ohio,38536,2342
8719,2020-06-15,Alabama,26327,776
8720,2020-06-15,Virginia,52917,1465
8721,2020-06-15,Michigan,60064,5772
8722,2020-06-15,Mississippi,20013,899
8723,2020-06-15,Illinois,133016,6326
8724,2020-06-15,Wisconsin,22932,694
8726,2020-06-15,North Carolina,45102,1118
8727,2020-06-15,Oklahoma,8237,371
8728,2020-06-15,Texas,0,
8729,2020-06-15,California,0,
8730,2020-06-15,New Mexico,0,12676
8731,2020-06-15,Louisiana,0,2906
8732,2020-06-15,Idaho,3121,68
8733,2020-06-15,Nevada,0,
8734,2020-06-15,Georgia,0,
8735,2020-06-15,Indiana,0,2251
8736,2020-06-15,Maryland,0,2851
8737,2020-06-15,New York,0,
8738,2020-06-15,Arkansas,0,
8739,2020-06-15,Minnesota,0,1313
8740,2020-06-15,Oregon,5625,179
8741,2020-06-15,Utah,14826,144
8742,2020-06-15,West Virginia,2243,
8743,2020-06-15,Missouri,0,
8744,2020-06-15,Delaware,9429,399
8745,2020-06-15,South Dakota,0,74
8746,2020-06-15,Rhode Island,0,
8747,2020-06-15,Kansas,11419,
8748,2020-06-15,Maine,2499,
8749,2020-06-15,New Hampshire,0,
8750,2020-06-15,DC,0,
8751,2020-06-15,Montana,612,19
8753,2020-06-15,Alaska,0,
8755,2020-06-15,Vermont,0,
8760,2020-06-16,Colorado,26795,1291
8761,2020-06-16,Florida,0,
8762,2020-06-16,Arizona,38754,1140
8763,2020-06-16,South Carolina,19990,607
8764,2020-06-16,Connecticut,43415,3362
8765,2020-06-16,Nebraska,0,
8766,2020-06-16,Kentucky,12490,510
8767,2020-06-16,Wyoming,866,18
8768,2020-06-16,Iowa,0,
8769,2020-06-16,New Mexico,0,
8770,2020-06-16,North Dakota,0,
8771,2020-06-16,Washington,0,
8773,2020-06-16,Tennessee,31612,472
8775,2020-06-16,Massachusetts,101474,7508
8776,2020-06-16,Pennsylvania77543,
8777,2020-06-16,New York,207821,17487
8778,2020-06-16,Ohio,38911,2362
8779,2020-06-16,Alabama,26524,779
8780,2020-06-16,Virginia,53318,1478
8781,2020-06-16,Michigan,60189,5790
8782,2020-06-16,Mississippi,20500,923
8783,2020-06-16,Illinois,133639,6398
8784,2020-06-16,Wisconsin,23198,703
8786,2020-06-16,North Carolina,45853,1154
8787,2020-06-16,Oklahoma,8423,371
8788,2020-06-16,Texas,0,
8789,2020-06-16,California,0,
8790,2020-06-16,New Mexico,0,12727
8791,2020-06-16,Louisiana,0,2930
8792,2020-06-16,Idaho,3197,68
8793,2020-06-16,Nevada,0,
8794,2020-06-16,Georgia,0,
8795,2020-06-16,Indiana,0,2265
8796,2020-06-16,Maryland,0,2866
8797,2020-06-16,New York,0,
8798,2020-06-16,Arkansas,0,
8799,2020-06-16,Minnesota,0,1325
8800,2020-06-16,Oregon,6098,182
8801,2020-06-16,Utah,15141,146
8802,2020-06-16,West Virginia,2261,
8803,2020-06-16,Missouri,0,
8804,2020-06-16,Delaware,9470,401
8805,2020-06-16,South Dakota,0,77
8806,2020-06-16,Rhode Island,0,
8807,2020-06-16,Kansas,11419,
8808,2020-06-16,Maine,2499,
8809,2020-06-16,New Hampshire,0,
8810,2020-06-16,DC,0,
8811,2020-06-16,Montana,630,20
8813,2020-06-16,Alaska,0,
8815,2020-06-16,Vermont,0,
8820,2020-06-17,Colorado,27003,1299
8821,2020-06-17,Florida,0,
8822,2020-06-17,Arizona,40577,1159
8823,2020-06-17,South Carolina,20551,617
8824,2020-06-17,Connecticut,43487,3373
8825,2020-06-17,Nebraska,0,
8826,2020-06-17,Kentucky,12646,516
8827,2020-06-17,Wyoming,884,18
8828,2020-06-17,Iowa,0,
8829,2020-06-17,New Mexico,0,
8830,2020-06-17,North Dakota,0,
8831,2020-06-17,Washington,0,
8833,2020-06-17,Tennessee,31914,476
8835,2020-06-17,Massachusetts,101654,7568
8836,2020-06-17,Pennsylvania77949,
8837,2020-06-17,New York,208097,17507
8838,2020-06-17,Ohio,39303,2377
8839,2020-06-17,Alabama,26929,787
8840,2020-06-17,Virginia,53769,1482
8841,2020-06-17,Michigan,60393,5792
8842,2020-06-17,Mississippi,20500,922
8843,2020-06-17,Illinois,134185,6485
8844,2020-06-17,Wisconsin,23454,712
8846,2020-06-17,North Carolina,46855,1168
8847,2020-06-17,Oklahoma,8649,376
8848,2020-06-17,Texas,0,
8849,2020-06-17,California,0,
8850,2020-06-17,New Mexico,0,12769
8851,2020-06-17,Louisiana,0,2950
8852,2020-06-17,Idaho,3258,68
8853,2020-06-17,Nevada,0,
8854,2020-06-17,Georgia,0,
8855,2020-06-17,Indiana,0,2289
8856,2020-06-17,Maryland,0,2886
8857,2020-06-17,New York,0,
8858,2020-06-17,Arkansas,0,
8859,2020-06-17,Minnesota,0,1325
8860,2020-06-17,Oregon,6007,182
8861,2020-06-17,Utah,15539,149
8862,2020-06-17,West Virginia,2295,
8863,2020-06-17,Missouri,0,
8864,2020-06-17,Delaware,9525,406
8865,2020-06-17,South Dakota,0,77
8866,2020-06-17,Rhode Island,0,
8867,2020-06-17,Kansas,11681,
8868,2020-06-17,Maine,2509,
8869,2020-06-17,New Hampshire,0,
8870,2020-06-17,DC,0,
8871,2020-06-17,Montana,630,20
8873,2020-06-17,Alaska,0,
8875,2020-06-17,Vermont,0,
8880,2020-06-18,Colorado,27218,1303
8881,2020-06-18,Florida,0,
8882,2020-06-18,Arizona,43085,1184
8883,2020-06-18,South Carolina,21533,621
8884,2020-06-18,Connecticut,43493,3378
8885,2020-06-18,Nebraska,0,
8886,2020-06-18,Kentucky,12846,518
8887,2020-06-18,Wyoming,906,18
8888,2020-06-18,Iowa,0,
8889,2020-06-18,New Mexico,0,
8890,2020-06-18,North Dakota,0,
8891,2020-06-18,Washington,0,
8893,2020-06-18,Tennessee,32595,488
8895,2020-06-18,Massachusetts,101853,7591
8896,2020-06-18,Pennsylvania78451,
8897,2020-06-18,New York,208455,17546
8898,2020-06-18,Ohio,39973,2401
8899,2020-06-18,Alabama,27804,803
8900,2020-06-18,Virginia,54312,1499
8901,2020-06-18,Michigan,60618,5818
8902,2020-06-18,Mississippi,20500,922
8903,2020-06-18,Illinois,134778,6537
8904,2020-06-18,Wisconsin,23876,719
8906,2020-06-18,North Carolina,48188,1175
8907,2020-06-18,Oklahoma,8908,377
8908,2020-06-18,Texas,0,
8909,2020-06-18,California,0,
8910,2020-06-18,New Mexico,0,12800
8911,2020-06-18,Louisiana,0,2950
8912,2020-06-18,Idaho,3354,69
8913,2020-06-18,Nevada,0,
8914,2020-06-18,Georgia,0,
8915,2020-06-18,Indiana,0,2304
8916,2020-06-18,Maryland,0,2901
8917,2020-06-18,New York,0,
8918,2020-06-18,Arkansas,0,
8919,2020-06-18,Minnesota,0,1344
8920,2020-06-18,Oregon,6366,187
8921,2020-06-18,Utah,16199,155
8922,2020-06-18,West Virginia,2336,
8923,2020-06-18,Missouri,0,
8924,2020-06-18,Delaware,9580,408
8925,2020-06-18,South Dakota,0,78
8926,2020-06-18,Rhode Island,0,
8927,2020-06-18,Kansas,11681,
8928,2020-06-18,Maine,2555,
8929,2020-06-18,New Hampshire,0,
8930,2020-06-18,DC,0,
8931,2020-06-18,Montana,666,20
8933,2020-06-18,Alaska,0,
8935,2020-06-18,Vermont,0,
8940,2020-06-19,Colorado,27453,1306
8941,2020-06-19,Florida,0,
8942,2020-06-19,Arizona,46323,1224
8943,2020-06-19,South Carolina,22608,639
8944,2020-06-19,Connecticut,43610,3385
8945,2020-06-19,Nebraska,0,
8946,2020-06-19,Kentucky,13097,519
8947,2020-06-19,Wyoming,927,20
8948,2020-06-19,Iowa,0,
8949,2020-06-19,New Mexico,0,
8950,2020-06-19,North Dakota,0,
8951,2020-06-19,Washington,0,
8953,2020-06-19,Tennessee,33776,494
8955,2020-06-19,Massachusetts,102005,7619
8956,2020-06-19,Pennsylvania78947,
8957,2020-06-19,New York,208763,17563
8958,2020-06-19,Ohio,40549,2430
8959,2020-06-19,Alabama,28598,813
8960,2020-06-19,Virginia,54953,1504
8961,2020-06-19,Michigan,60829,5823
8962,2020-06-19,Mississippi,20500,922
8963,2020-06-19,Illinois,135470,6580
8964,2020-06-19,Wisconsin,24154,730
8966,2020-06-19,North Carolina,49840,1197
8967,2020-06-19,Oklahoma,9359,379
8968,2020-06-19,Texas,0,
8969,2020-06-19,California,0,
8970,2020-06-19,New Mexico,0,12835
8971,2020-06-19,Louisiana,0,2972
8972,2020-06-19,Idaho,3466,69
8973,2020-06-19,Nevada,0,
8974,2020-06-19,Georgia,0,
8975,2020-06-19,Indiana,0,2327
8976,2020-06-19,Maryland,0,2923
8977,2020-06-19,New York,0,
8978,2020-06-19,Arkansas,0,
8979,2020-06-19,Minnesota,0,1374
8980,2020-06-19,Oregon,6572,188
8981,2020-06-19,Utah,16826,156
8982,2020-06-19,West Virginia,2385,
8983,2020-06-19,Missouri,0,
8984,2020-06-19,Delaware,9580,408
8985,2020-06-19,South Dakota,0,81
8986,2020-06-19,Rhode Island,0,
8987,2020-06-19,Kansas,12059,
8988,2020-06-19,Maine,2610,
8989,2020-06-19,New Hampshire,0,
8990,2020-06-19,DC,0,
8991,2020-06-19,Montana,698,20
8993,2020-06-19,Alaska,0,
8995,2020-06-19,Vermont,0,
9000,2020-06-20,Colorado,27608,1310
9001,2020-06-20,Florida,0,
9002,2020-06-20,Arizona,49426,1247
9003,2020-06-20,South Carolina,23756,644
9004,2020-06-20,Connecticut,43763,3394
9005,2020-06-20,Nebraska,0,
9006,2020-06-20,Kentucky,13253,521
9007,2020-06-20,Wyoming,930,20
9008,2020-06-20,Iowa,0,
9009,2020-06-20,New Mexico,0,
9010,2020-06-20,North Dakota,0,
9011,2020-06-20,Washington,0,
9013,2020-06-20,Tennessee,34207,503
9015,2020-06-20,Massachusetts,102228,7647
9016,2020-06-20,Pennsylvania79405,
9017,2020-06-20,New York,209313,17596
9018,2020-06-20,Ohio,41062,2460
9019,2020-06-20,Alabama,29126,828
9020,2020-06-20,Virginia,55504,1508
9021,2020-06-20,Michigan,61084,5843
9022,2020-06-20,Mississippi,20500,922
9023,2020-06-20,Illinois,136104,6625
9024,2020-06-20,Wisconsin,24539,744
9026,2020-06-20,North Carolina,51389,1212
9027,2020-06-20,Oklahoma,9711,380
9028,2020-06-20,Texas,0,
9029,2020-06-20,California,0,
9030,2020-06-20,New Mexico,0,12857
9031,2020-06-20,Louisiana,0,2992
9032,2020-06-20,Idaho,3585,69
9033,2020-06-20,Nevada,0,
9034,2020-06-20,Georgia,0,
9035,2020-06-20,Indiana,0,2346
9036,2020-06-20,Maryland,0,2937
9037,2020-06-20,New York,0,
9038,2020-06-20,Arkansas,0,
9039,2020-06-20,Minnesota,0,1380
9040,2020-06-20,Oregon,6750,189
9041,2020-06-20,Utah,17400,155
9042,2020-06-20,West Virginia,2418,
9043,2020-06-20,Missouri,0,
9044,2020-06-20,Delaware,9724,410
9045,2020-06-20,South Dakota,0,80
9046,2020-06-20,Rhode Island,0,
9047,2020-06-20,Kansas,12059,
9048,2020-06-20,Maine,2610,
9049,2020-06-20,New Hampshire,0,
9050,2020-06-20,DC,0,
9051,2020-06-20,Montana,716,20
9053,2020-06-20,Alaska,0,
9055,2020-06-20,Vermont,0,
9060,2020-06-21,Colorado,27800,1310
9061,2020-06-21,Florida,0,
9062,2020-06-21,Arizona,52018,1248
9063,2020-06-21,South Carolina,24661,653
9064,2020-06-21,Connecticut,43802,3401
9065,2020-06-21,Nebraska,0,
9066,2020-06-21,Kentucky,13369,523
9067,2020-06-21,Wyoming,947,20
9068,2020-06-21,Iowa,0,
9069,2020-06-21,New Mexico,0,
9070,2020-06-21,North Dakota,0,
9071,2020-06-21,Washington,0,
9073,2020-06-21,Tennessee,34854,505
9075,2020-06-21,Massachusetts,102333,7677
9076,2020-06-21,Pennsylvania79859,
9077,2020-06-21,New York,209562,17636
9078,2020-06-21,Ohio,41578,2463
9079,2020-06-21,Alabama,29598,829
9080,2020-06-21,Virginia,55949,1517
9081,2020-06-21,Michigan,61230,5846
9082,2020-06-21,Mississippi,20500,922
9083,2020-06-21,Illinois,136762,6647
9084,2020-06-21,Wisconsin,24819,744
9086,2020-06-21,North Carolina,52801,1220
9087,2020-06-21,Oklahoma,10043,381
9088,2020-06-21,Texas,0,
9089,2020-06-21,California,0,
9090,2020-06-21,New Mexico,0,12870
9091,2020-06-21,Louisiana,0,2993
9092,2020-06-21,Idaho,3585,69
9093,2020-06-21,Nevada,0,
9094,2020-06-21,Georgia,0,
9095,2020-06-21,Indiana,0,2350
9096,2020-06-21,Maryland,0,2945
9097,2020-06-21,New York,0,
9098,2020-06-21,Arkansas,0,
9099,2020-06-21,Minnesota,0,1384
9100,2020-06-21,Oregon,6700,188
9101,2020-06-21,Utah,17825,158
9102,2020-06-21,West Virginia,2452,
9103,2020-06-21,Missouri,0,
9104,2020-06-21,Delaware,9766,410
9105,2020-06-21,South Dakota,0,80
9106,2020-06-21,Rhode Island,0,
9107,2020-06-21,Kansas,12059,
9108,2020-06-21,Maine,2629,
9109,2020-06-21,New Hampshire,0,
9110,2020-06-21,DC,0,
9111,2020-06-21,Montana,717,20
9113,2020-06-21,Alaska,0,
9115,2020-06-21,Vermont,0,
